"ParticipantID","Stage","set","wIndex","Achiever","FreeSpirit","TransformOfChallenge","TransformOfBorendom","Group","AbsError"
51,"LTR",1,13,72,63,73,37,"E",0.7343
51,"LTR",1,14,72,63,73,37,"E",0.7056
51,"LTR",1,15,72,63,73,37,"E",0.942
51,"LTR",1,16,72,63,73,37,"E",0.9131
51,"LTR",1,17,72,63,73,37,"E",0.9151
51,"LTR",1,18,72,63,73,37,"E",0.8717
51,"LTR",1,19,72,63,73,37,"E",0.7861
51,"LTR",1,20,72,63,73,37,"E",0.7734
51,"LTR",2,1,72,63,73,37,"E",0.8663
51,"LTR",2,2,72,63,73,37,"E",0.7307
51,"LTR",2,3,72,63,73,37,"E",0.8721
51,"LTR",2,4,72,63,73,37,"E",0.8439
51,"LTR",2,5,72,63,73,37,"E",0.6893
51,"LTR",2,6,72,63,73,37,"E",0.5938
51,"LTR",2,7,72,63,73,37,"E",0.992
51,"LTR",2,8,72,63,73,37,"E",0.7288
51,"LTR",2,9,72,63,73,37,"E",0.8411
51,"LTR",2,10,72,63,73,37,"E",0.6672
51,"LTR",2,11,72,63,73,37,"E",0.6553
51,"LTR",2,12,72,63,73,37,"E",0.7319
51,"LTR",2,13,72,63,73,37,"E",0.6336
51,"LTR",2,14,72,63,73,37,"E",0.6882
51,"LTR",2,15,72,63,73,37,"E",0.7097
51,"LTR",2,16,72,63,73,37,"E",0.677
51,"LTR",2,17,72,63,73,37,"E",0.6565
51,"LTR",2,18,72,63,73,37,"E",0.7132
51,"LTR",2,19,72,63,73,37,"E",0.5472
51,"LTR",2,20,72,63,73,37,"E",0.7227
52,"BL",1,1,62,62,85,44,"C",0.8504
52,"BL",1,2,62,62,85,44,"C",0.8062
52,"BL",1,3,62,62,85,44,"C",0.7202
52,"BL",1,4,62,62,85,44,"C",0.8312
52,"BL",1,5,62,62,85,44,"C",0.8945
52,"BL",1,6,62,62,85,44,"C",0.7853
52,"BL",1,7,62,62,85,44,"C",0.8622
52,"BL",1,8,62,62,85,44,"C",0.7402
52,"BL",1,9,62,62,85,44,"C",1.1641
52,"BL",1,10,62,62,85,44,"C",0.8502
52,"BL",1,11,62,62,85,44,"C",0.9356
52,"BL",1,12,62,62,85,44,"C",0.7707
52,"BL",1,13,62,62,85,44,"C",0.6938
52,"BL",1,14,62,62,85,44,"C",0.7327
52,"BL",1,15,62,62,85,44,"C",0.9469
52,"BL",1,16,62,62,85,44,"C",0.808
52,"BL",1,17,62,62,85,44,"C",0.7058
52,"BL",1,18,62,62,85,44,"C",0.7437
52,"BL",1,19,62,62,85,44,"C",0.7181
52,"BL",1,20,62,62,85,44,"C",0.8374
52,"BL",2,1,62,62,85,44,"C",0.686
52,"BL",2,2,62,62,85,44,"C",0.7482
52,"BL",2,3,62,62,85,44,"C",0.728
52,"BL",2,4,62,62,85,44,"C",0.819
52,"BL",2,5,62,62,85,44,"C",0.73
52,"BL",2,6,62,62,85,44,"C",0.6892
52,"BL",2,7,62,62,85,44,"C",0.6183
52,"BL",2,8,62,62,85,44,"C",0.6541
52,"BL",2,9,62,62,85,44,"C",0.6612
52,"BL",2,10,62,62,85,44,"C",0.6633
52,"BL",2,11,62,62,85,44,"C",0.7915
52,"BL",2,12,62,62,85,44,"C",0.6409
52,"BL",2,13,62,62,85,44,"C",0.6048
52,"BL",2,14,62,62,85,44,"C",0.5336
52,"BL",2,15,62,62,85,44,"C",0.7382
52,"BL",2,16,62,62,85,44,"C",0.581
52,"BL",2,17,62,62,85,44,"C",0.7236
52,"BL",2,18,62,62,85,44,"C",0.6215
52,"BL",2,19,62,62,85,44,"C",0.6554
52,"BL",2,20,62,62,85,44,"C",0.7037
52,"STR",1,1,62,62,85,44,"C",0.522
52,"STR",1,2,62,62,85,44,"C",0.5634
52,"STR",1,3,62,62,85,44,"C",0.4852
52,"STR",1,4,62,62,85,44,"C",0.4757
52,"STR",1,5,62,62,85,44,"C",0.6249
52,"STR",1,6,62,62,85,44,"C",0.5632
52,"STR",1,7,62,62,85,44,"C",0.528
52,"STR",1,8,62,62,85,44,"C",0.5683
52,"STR",1,9,62,62,85,44,"C",0.5442
52,"STR",1,10,62,62,85,44,"C",0.5532
52,"STR",1,11,62,62,85,44,"C",0.5871
52,"STR",1,12,62,62,85,44,"C",0.5624
52,"STR",1,13,62,62,85,44,"C",0.6188
52,"STR",1,14,62,62,85,44,"C",0.5035
52,"STR",1,15,62,62,85,44,"C",0.5291
52,"STR",1,16,62,62,85,44,"C",0.4861
52,"STR",1,17,62,62,85,44,"C",0.5385
52,"STR",1,18,62,62,85,44,"C",0.4972
52,"STR",1,19,62,62,85,44,"C",0.491
52,"STR",1,20,62,62,85,44,"C",0.4888
52,"STR",2,1,62,62,85,44,"C",0.4632
52,"STR",2,2,62,62,85,44,"C",0.5145
52,"STR",2,3,62,62,85,44,"C",0.6116
52,"STR",2,4,62,62,85,44,"C",0.4081
52,"STR",2,5,62,62,85,44,"C",0.4522
52,"STR",2,6,62,62,85,44,"C",0.4796
52,"STR",2,7,62,62,85,44,"C",0.5001
52,"STR",2,8,62,62,85,44,"C",0.4821
52,"STR",2,9,62,62,85,44,"C",0.3972
52,"STR",2,10,62,62,85,44,"C",0.4934
52,"STR",2,11,62,62,85,44,"C",0.5191
52,"STR",2,12,62,62,85,44,"C",0.4652
52,"STR",2,13,62,62,85,44,"C",0.4201
52,"STR",2,14,62,62,85,44,"C",0.4426
52,"STR",2,15,62,62,85,44,"C",0.4441
52,"STR",2,16,62,62,85,44,"C",0.3757
52,"STR",2,17,62,62,85,44,"C",0.4018
52,"STR",2,18,62,62,85,44,"C",0.4074
52,"STR",2,19,62,62,85,44,"C",0.4701
52,"STR",2,20,62,62,85,44,"C",0.4273
52,"LTR",1,1,62,62,85,44,"C",0.755
52,"LTR",1,2,62,62,85,44,"C",0.6245
52,"LTR",1,3,62,62,85,44,"C",0.6522
52,"LTR",1,4,62,62,85,44,"C",0.7373
52,"LTR",1,5,62,62,85,44,"C",0.6378
52,"LTR",1,6,62,62,85,44,"C",0.6034
52,"LTR",1,7,62,62,85,44,"C",0.5926
52,"LTR",1,8,62,62,85,44,"C",0.6808
52,"LTR",1,9,62,62,85,44,"C",0.6135
52,"LTR",1,10,62,62,85,44,"C",0.6308
52,"LTR",1,11,62,62,85,44,"C",0.5956
52,"LTR",1,12,62,62,85,44,"C",0.6692
52,"LTR",1,13,62,62,85,44,"C",0.5741
52,"LTR",1,14,62,62,85,44,"C",0.6475
52,"LTR",1,15,62,62,85,44,"C",0.697
52,"LTR",1,16,62,62,85,44,"C",0.4689
52,"LTR",1,17,62,62,85,44,"C",0.5851
52,"LTR",1,18,62,62,85,44,"C",0.6642
52,"LTR",1,19,62,62,85,44,"C",0.5042
52,"LTR",1,20,62,62,85,44,"C",0.5657
52,"LTR",2,1,62,62,85,44,"C",0.4701
52,"LTR",2,2,62,62,85,44,"C",0.5778
52,"LTR",2,3,62,62,85,44,"C",0.5925
52,"LTR",2,4,62,62,85,44,"C",0.6207
52,"LTR",2,5,62,62,85,44,"C",0.5096
52,"LTR",2,6,62,62,85,44,"C",0.6985
52,"LTR",2,7,62,62,85,44,"C",0.5187
52,"LTR",2,8,62,62,85,44,"C",0.4999
52,"LTR",2,9,62,62,85,44,"C",0.4941
52,"LTR",2,10,62,62,85,44,"C",0.6138
52,"LTR",2,11,62,62,85,44,"C",0.481
52,"LTR",2,12,62,62,85,44,"C",0.4721
52,"LTR",2,13,62,62,85,44,"C",0.4792
52,"LTR",2,14,62,62,85,44,"C",0.5883
52,"LTR",2,15,62,62,85,44,"C",0.5077
52,"LTR",2,16,62,62,85,44,"C",0.5486
52,"LTR",2,17,62,62,85,44,"C",0.5028
52,"LTR",2,18,62,62,85,44,"C",0.4647
52,"LTR",2,19,62,62,85,44,"C",0.5134
52,"LTR",2,20,62,62,85,44,"C",0.5083
53,"BL",1,1,86,59,72,40,"E",0.8842
53,"BL",1,2,86,59,72,40,"E",0.8883
53,"BL",1,3,86,59,72,40,"E",0.9627
53,"BL",1,4,86,59,72,40,"E",1.1583
53,"BL",1,5,86,59,72,40,"E",0.9352
53,"BL",1,6,86,59,72,40,"E",0.9375
53,"BL",1,7,86,59,72,40,"E",0.8481
53,"BL",1,8,86,59,72,40,"E",0.8087
53,"BL",1,9,86,59,72,40,"E",0.853
53,"BL",1,10,86,59,72,40,"E",0.758
53,"BL",1,11,86,59,72,40,"E",0.7099
53,"BL",1,12,86,59,72,40,"E",0.8444
53,"BL",1,13,86,59,72,40,"E",0.8112
53,"BL",1,14,86,59,72,40,"E",0.7961
53,"BL",1,15,86,59,72,40,"E",0.7942
53,"BL",1,16,86,59,72,40,"E",0.8712
53,"BL",1,17,86,59,72,40,"E",0.8532
53,"BL",1,18,86,59,72,40,"E",0.7816
53,"BL",1,19,86,59,72,40,"E",0.8417
53,"BL",1,20,86,59,72,40,"E",0.7621
53,"BL",2,1,86,59,72,40,"E",0.8625
53,"BL",2,2,86,59,72,40,"E",0.811
53,"BL",2,3,86,59,72,40,"E",0.7743
53,"BL",2,4,86,59,72,40,"E",0.8149
53,"BL",2,5,86,59,72,40,"E",0.8246
53,"BL",2,6,86,59,72,40,"E",0.8738
53,"BL",2,7,86,59,72,40,"E",0.8477
53,"BL",2,8,86,59,72,40,"E",0.778
53,"BL",2,9,86,59,72,40,"E",0.8083
53,"BL",2,10,86,59,72,40,"E",0.8306
53,"BL",2,11,86,59,72,40,"E",0.7314
53,"BL",2,12,86,59,72,40,"E",0.6924
53,"BL",2,13,86,59,72,40,"E",0.7251
53,"BL",2,14,86,59,72,40,"E",0.7036
53,"BL",2,15,86,59,72,40,"E",0.8499
53,"BL",2,16,86,59,72,40,"E",0.6613
53,"BL",2,17,86,59,72,40,"E",0.7855
53,"BL",2,18,86,59,72,40,"E",0.8146
53,"BL",2,19,86,59,72,40,"E",0.7087
53,"BL",2,20,86,59,72,40,"E",0.6911
53,"STR",1,1,86,59,72,40,"E",0.5807
53,"STR",1,2,86,59,72,40,"E",0.59
53,"STR",1,3,86,59,72,40,"E",0.5891
53,"STR",1,4,86,59,72,40,"E",0.6387
53,"STR",1,5,86,59,72,40,"E",0.4879
53,"STR",1,6,86,59,72,40,"E",0.5131
53,"STR",1,7,86,59,72,40,"E",0.5375
53,"STR",1,8,86,59,72,40,"E",0.549
53,"STR",1,9,86,59,72,40,"E",0.5422
53,"STR",1,10,86,59,72,40,"E",0.5579
53,"STR",1,11,86,59,72,40,"E",0.5503
53,"STR",1,12,86,59,72,40,"E",0.6039
53,"STR",1,13,86,59,72,40,"E",0.4993
53,"STR",1,14,86,59,72,40,"E",0.4752
53,"STR",1,15,86,59,72,40,"E",0.5876
53,"STR",1,16,86,59,72,40,"E",0.5599
53,"STR",1,17,86,59,72,40,"E",0.5369
53,"STR",1,18,86,59,72,40,"E",0.4685
53,"STR",1,19,86,59,72,40,"E",0.4758
53,"STR",1,20,86,59,72,40,"E",0.4396
53,"STR",2,1,86,59,72,40,"E",0.4153
53,"STR",2,2,86,59,72,40,"E",0.4893
53,"STR",2,3,86,59,72,40,"E",0.542
53,"STR",2,4,86,59,72,40,"E",0.4686
53,"STR",2,5,86,59,72,40,"E",0.6407
53,"STR",2,6,86,59,72,40,"E",0.4308
53,"STR",2,7,86,59,72,40,"E",0.4701
53,"STR",2,8,86,59,72,40,"E",0.5454
53,"STR",2,9,86,59,72,40,"E",0.4672
53,"STR",2,10,86,59,72,40,"E",0.559
53,"STR",2,11,86,59,72,40,"E",0.4258
53,"STR",2,12,86,59,72,40,"E",0.4699
53,"STR",2,13,86,59,72,40,"E",0.4552
53,"STR",2,14,86,59,72,40,"E",0.5324
53,"STR",2,15,86,59,72,40,"E",0.4669
53,"STR",2,16,86,59,72,40,"E",0.5127
53,"STR",2,17,86,59,72,40,"E",0.4383
53,"STR",2,18,86,59,72,40,"E",0.4278
53,"STR",2,19,86,59,72,40,"E",0.4463
53,"STR",2,20,86,59,72,40,"E",0.4297
53,"LTR",1,1,86,59,72,40,"E",0.6533
53,"LTR",1,2,86,59,72,40,"E",0.5842
53,"LTR",1,3,86,59,72,40,"E",0.5692
53,"LTR",1,4,86,59,72,40,"E",0.6991
53,"LTR",1,5,86,59,72,40,"E",0.6033
53,"LTR",1,6,86,59,72,40,"E",0.7046
53,"LTR",1,7,86,59,72,40,"E",0.574
53,"LTR",1,8,86,59,72,40,"E",0.5621
53,"LTR",1,9,86,59,72,40,"E",0.6057
53,"LTR",1,10,86,59,72,40,"E",0.6058
53,"LTR",1,11,86,59,72,40,"E",0.5644
53,"LTR",1,12,86,59,72,40,"E",0.5639
53,"LTR",1,13,86,59,72,40,"E",0.662
53,"LTR",1,14,86,59,72,40,"E",0.5755
53,"LTR",1,15,86,59,72,40,"E",0.6016
53,"LTR",1,16,86,59,72,40,"E",0.4947
53,"LTR",1,17,86,59,72,40,"E",0.5282
53,"LTR",1,18,86,59,72,40,"E",0.5554
53,"LTR",1,19,86,59,72,40,"E",0.5364
53,"LTR",1,20,86,59,72,40,"E",0.5038
53,"LTR",2,1,86,59,72,40,"E",0.562
53,"LTR",2,2,86,59,72,40,"E",0.6459
53,"LTR",2,3,86,59,72,40,"E",0.5791
53,"LTR",2,4,86,59,72,40,"E",0.5513
53,"LTR",2,5,86,59,72,40,"E",0.5317
53,"LTR",2,6,86,59,72,40,"E",0.5819
53,"LTR",2,7,86,59,72,40,"E",0.6044
53,"LTR",2,8,86,59,72,40,"E",0.5675
53,"LTR",2,9,86,59,72,40,"E",0.5362
53,"LTR",2,10,86,59,72,40,"E",0.4979
53,"LTR",2,11,86,59,72,40,"E",0.455
53,"LTR",2,12,86,59,72,40,"E",0.6004
53,"LTR",2,13,86,59,72,40,"E",0.4757
53,"LTR",2,14,86,59,72,40,"E",0.5542
53,"LTR",2,15,86,59,72,40,"E",0.4399
53,"LTR",2,16,86,59,72,40,"E",0.4673
53,"LTR",2,17,86,59,72,40,"E",0.4973
53,"LTR",2,18,86,59,72,40,"E",0.461
53,"LTR",2,19,86,59,72,40,"E",0.4465
53,"LTR",2,20,86,59,72,40,"E",0.5519
54,"BL",1,1,75,71,64,23,"C",1.4519
54,"BL",1,2,75,71,64,23,"C",1.5948
54,"BL",1,3,75,71,64,23,"C",1.5826
54,"BL",1,4,75,71,64,23,"C",1.3293
54,"BL",1,5,75,71,64,23,"C",1.4666
54,"BL",1,6,75,71,64,23,"C",1.1769
54,"BL",1,7,75,71,64,23,"C",1.1882
54,"BL",1,8,75,71,64,23,"C",1.407
54,"BL",1,9,75,71,64,23,"C",1.0708
54,"BL",1,10,75,71,64,23,"C",1.5803
54,"BL",1,11,75,71,64,23,"C",1.0937
54,"BL",1,12,75,71,64,23,"C",1.1256
54,"BL",1,13,75,71,64,23,"C",1.3667
54,"BL",1,14,75,71,64,23,"C",1.0962
54,"BL",1,15,75,71,64,23,"C",1.2806
54,"BL",1,16,75,71,64,23,"C",1.0716
54,"BL",1,17,75,71,64,23,"C",1.4466
54,"BL",1,18,75,71,64,23,"C",1.0465
54,"BL",1,19,75,71,64,23,"C",1.162
54,"BL",1,20,75,71,64,23,"C",1.0827
54,"BL",2,1,75,71,64,23,"C",1.2656
54,"BL",2,2,75,71,64,23,"C",1.1072
54,"BL",2,3,75,71,64,23,"C",1.3681
54,"BL",2,4,75,71,64,23,"C",1.1537
54,"BL",2,5,75,71,64,23,"C",1.2795
54,"BL",2,6,75,71,64,23,"C",1.1582
54,"BL",2,7,75,71,64,23,"C",1.2637
54,"BL",2,8,75,71,64,23,"C",1.01
54,"BL",2,9,75,71,64,23,"C",0.9765
54,"BL",2,10,75,71,64,23,"C",1.0042
54,"BL",2,11,75,71,64,23,"C",1.005
54,"BL",2,12,75,71,64,23,"C",1.2839
54,"BL",2,13,75,71,64,23,"C",1.1
54,"BL",2,14,75,71,64,23,"C",1.1304
54,"BL",2,15,75,71,64,23,"C",1.2439
54,"BL",2,16,75,71,64,23,"C",1.2525
54,"BL",2,17,75,71,64,23,"C",1.1802
54,"BL",2,18,75,71,64,23,"C",1.0989
54,"BL",2,19,75,71,64,23,"C",1.0768
54,"BL",2,20,75,71,64,23,"C",0.8127
54,"STR",1,1,75,71,64,23,"C",1.0757
54,"STR",1,2,75,71,64,23,"C",0.8068
54,"STR",1,3,75,71,64,23,"C",0.9135
54,"STR",1,4,75,71,64,23,"C",1.0881
54,"STR",1,5,75,71,64,23,"C",0.956
54,"STR",1,6,75,71,64,23,"C",1.0291
54,"STR",1,7,75,71,64,23,"C",1.0477
54,"STR",1,8,75,71,64,23,"C",0.9649
54,"STR",1,9,75,71,64,23,"C",0.9499
54,"STR",1,10,75,71,64,23,"C",0.9193
54,"STR",1,11,75,71,64,23,"C",0.8425
54,"STR",1,12,75,71,64,23,"C",0.852
54,"STR",1,13,75,71,64,23,"C",0.6885
54,"STR",1,14,75,71,64,23,"C",0.8205
54,"STR",1,15,75,71,64,23,"C",0.7987
54,"STR",1,16,75,71,64,23,"C",0.8251
54,"STR",1,17,75,71,64,23,"C",0.8
54,"STR",1,18,75,71,64,23,"C",0.9079
54,"STR",1,19,75,71,64,23,"C",0.8187
54,"STR",1,20,75,71,64,23,"C",0.6803
54,"STR",2,1,75,71,64,23,"C",0.7771
54,"STR",2,2,75,71,64,23,"C",0.87
54,"STR",2,3,75,71,64,23,"C",0.8317
54,"STR",2,4,75,71,64,23,"C",0.9633
54,"STR",2,5,75,71,64,23,"C",1.0167
54,"STR",2,6,75,71,64,23,"C",0.8766
54,"STR",2,7,75,71,64,23,"C",0.9477
54,"STR",2,8,75,71,64,23,"C",0.7836
54,"STR",2,9,75,71,64,23,"C",0.7622
54,"STR",2,10,75,71,64,23,"C",0.7521
54,"STR",2,11,75,71,64,23,"C",0.7006
54,"STR",2,12,75,71,64,23,"C",0.8213
54,"STR",2,13,75,71,64,23,"C",0.8616
54,"STR",2,14,75,71,64,23,"C",0.8155
54,"STR",2,15,75,71,64,23,"C",0.7956
54,"STR",2,16,75,71,64,23,"C",0.7875
54,"STR",2,17,75,71,64,23,"C",0.6707
54,"STR",2,18,75,71,64,23,"C",0.767
54,"STR",2,19,75,71,64,23,"C",0.649
54,"STR",2,20,75,71,64,23,"C",0.7494
54,"LTR",1,1,75,71,64,23,"C",1.2308
54,"LTR",1,2,75,71,64,23,"C",0.8696
54,"LTR",1,3,75,71,64,23,"C",0.969
54,"LTR",1,4,75,71,64,23,"C",1.2352
54,"LTR",1,5,75,71,64,23,"C",1.325
54,"LTR",1,6,75,71,64,23,"C",1.0811
54,"LTR",1,7,75,71,64,23,"C",1.0716
54,"LTR",1,8,75,71,64,23,"C",1.26
54,"LTR",1,9,75,71,64,23,"C",1.1327
54,"LTR",1,10,75,71,64,23,"C",1.0202
54,"LTR",1,11,75,71,64,23,"C",1.1408
54,"LTR",1,12,75,71,64,23,"C",1.0007
54,"LTR",1,13,75,71,64,23,"C",1.0275
54,"LTR",1,14,75,71,64,23,"C",1.0636
54,"LTR",1,15,75,71,64,23,"C",1.0387
54,"LTR",1,16,75,71,64,23,"C",0.963
54,"LTR",1,17,75,71,64,23,"C",1.039
54,"LTR",1,18,75,71,64,23,"C",0.9554
54,"LTR",1,19,75,71,64,23,"C",1.0163
54,"LTR",1,20,75,71,64,23,"C",0.9722
54,"LTR",2,1,75,71,64,23,"C",0.922
54,"LTR",2,2,75,71,64,23,"C",0.856
54,"LTR",2,3,75,71,64,23,"C",1.0512
54,"LTR",2,4,75,71,64,23,"C",0.8157
54,"LTR",2,5,75,71,64,23,"C",1.072
54,"LTR",2,6,75,71,64,23,"C",0.9393
54,"LTR",2,7,75,71,64,23,"C",1.1173
54,"LTR",2,8,75,71,64,23,"C",0.8968
54,"LTR",2,9,75,71,64,23,"C",0.7916
54,"LTR",2,10,75,71,64,23,"C",1.0173
54,"LTR",2,11,75,71,64,23,"C",0.9625
54,"LTR",2,12,75,71,64,23,"C",0.9698
54,"LTR",2,13,75,71,64,23,"C",0.9663
54,"LTR",2,14,75,71,64,23,"C",0.8786
54,"LTR",2,15,75,71,64,23,"C",0.9871
54,"LTR",2,16,75,71,64,23,"C",0.8909
54,"LTR",2,17,75,71,64,23,"C",0.9252
54,"LTR",2,18,75,71,64,23,"C",0.9566
54,"LTR",2,19,75,71,64,23,"C",0.8685
54,"LTR",2,20,75,71,64,23,"C",0.8886
55,"BL",1,1,84,69,83,43,"E",0.9557
55,"BL",1,2,84,69,83,43,"E",0.8823
55,"BL",1,3,84,69,83,43,"E",1.0032
55,"BL",1,4,84,69,83,43,"E",0.973
55,"BL",1,5,84,69,83,43,"E",0.9722
55,"BL",1,6,84,69,83,43,"E",0.9403
55,"BL",1,7,84,69,83,43,"E",1.1598
55,"BL",1,8,84,69,83,43,"E",1.0938
55,"BL",1,9,84,69,83,43,"E",0.8969
55,"BL",1,10,84,69,83,43,"E",0.8324
55,"BL",1,11,84,69,83,43,"E",0.9756
55,"BL",1,12,84,69,83,43,"E",0.8243
55,"BL",1,13,84,69,83,43,"E",0.7974
55,"BL",1,14,84,69,83,43,"E",0.9632
55,"BL",1,15,84,69,83,43,"E",1.1585
55,"BL",1,16,84,69,83,43,"E",0.7767
55,"BL",1,17,84,69,83,43,"E",0.9416
55,"BL",1,18,84,69,83,43,"E",0.9137
55,"BL",1,19,84,69,83,43,"E",0.8817
55,"BL",1,20,84,69,83,43,"E",0.8689
55,"BL",2,1,84,69,83,43,"E",0.7976
55,"BL",2,2,84,69,83,43,"E",0.8957
55,"BL",2,3,84,69,83,43,"E",0.7597
55,"BL",2,4,84,69,83,43,"E",0.9102
55,"BL",2,5,84,69,83,43,"E",0.8436
55,"BL",2,6,84,69,83,43,"E",0.9393
55,"BL",2,7,84,69,83,43,"E",0.8533
55,"BL",2,8,84,69,83,43,"E",0.9366
55,"BL",2,9,84,69,83,43,"E",0.7943
55,"BL",2,10,84,69,83,43,"E",0.7161
55,"BL",2,11,84,69,83,43,"E",0.7631
55,"BL",2,12,84,69,83,43,"E",0.6778
55,"BL",2,13,84,69,83,43,"E",0.776
55,"BL",2,14,84,69,83,43,"E",0.7502
55,"BL",2,15,84,69,83,43,"E",0.7286
55,"BL",2,16,84,69,83,43,"E",0.7147
55,"BL",2,17,84,69,83,43,"E",0.689
55,"BL",2,18,84,69,83,43,"E",0.8566
55,"BL",2,19,84,69,83,43,"E",0.7213
55,"BL",2,20,84,69,83,43,"E",0.7638
55,"STR",1,1,84,69,83,43,"E",0.5979
55,"STR",1,2,84,69,83,43,"E",0.5065
55,"STR",1,3,84,69,83,43,"E",0.622
55,"STR",1,4,84,69,83,43,"E",0.609
55,"STR",1,5,84,69,83,43,"E",0.5888
55,"STR",1,6,84,69,83,43,"E",0.5062
55,"STR",1,7,84,69,83,43,"E",0.7109
55,"STR",1,8,84,69,83,43,"E",0.5551
55,"STR",1,9,84,69,83,43,"E",0.6009
55,"STR",1,10,84,69,83,43,"E",0.4916
55,"STR",1,11,84,69,83,43,"E",0.5629
55,"STR",1,12,84,69,83,43,"E",0.5251
55,"STR",1,13,84,69,83,43,"E",0.6118
55,"STR",1,14,84,69,83,43,"E",0.5783
55,"STR",1,15,84,69,83,43,"E",0.5672
55,"STR",1,16,84,69,83,43,"E",0.4748
55,"STR",1,17,84,69,83,43,"E",0.4736
55,"STR",1,18,84,69,83,43,"E",0.5645
55,"STR",1,19,84,69,83,43,"E",0.484
55,"STR",1,20,84,69,83,43,"E",0.5328
55,"STR",2,1,84,69,83,43,"E",0.5068
55,"STR",2,2,84,69,83,43,"E",0.4597
55,"STR",2,3,84,69,83,43,"E",0.5369
55,"STR",2,4,84,69,83,43,"E",0.5529
55,"STR",2,5,84,69,83,43,"E",0.5399
55,"STR",2,6,84,69,83,43,"E",0.5188
55,"STR",2,7,84,69,83,43,"E",0.4569
55,"STR",2,8,84,69,83,43,"E",0.4615
55,"STR",2,9,84,69,83,43,"E",0.6071
55,"STR",2,10,84,69,83,43,"E",0.5294
55,"STR",2,11,84,69,83,43,"E",0.4376
55,"STR",2,12,84,69,83,43,"E",0.414
55,"STR",2,13,84,69,83,43,"E",0.4689
55,"STR",2,14,84,69,83,43,"E",0.4452
55,"STR",2,15,84,69,83,43,"E",0.5178
55,"STR",2,16,84,69,83,43,"E",0.5569
55,"STR",2,17,84,69,83,43,"E",0.3897
55,"STR",2,18,84,69,83,43,"E",0.4071
55,"STR",2,19,84,69,83,43,"E",0.4971
55,"STR",2,20,84,69,83,43,"E",0.4093
55,"LTR",1,1,84,69,83,43,"E",0.5755
55,"LTR",1,2,84,69,83,43,"E",0.7192
55,"LTR",1,3,84,69,83,43,"E",0.7388
55,"LTR",1,4,84,69,83,43,"E",0.7731
55,"LTR",1,5,84,69,83,43,"E",0.7113
55,"LTR",1,6,84,69,83,43,"E",0.6222
55,"LTR",1,7,84,69,83,43,"E",0.7101
55,"LTR",1,8,84,69,83,43,"E",0.6413
55,"LTR",1,9,84,69,83,43,"E",0.6404
55,"LTR",1,10,84,69,83,43,"E",0.6007
55,"LTR",1,11,84,69,83,43,"E",0.6404
55,"LTR",1,12,84,69,83,43,"E",0.7062
55,"LTR",1,13,84,69,83,43,"E",0.6279
55,"LTR",1,14,84,69,83,43,"E",0.5632
55,"LTR",1,15,84,69,83,43,"E",0.603
55,"LTR",1,16,84,69,83,43,"E",0.5411
55,"LTR",1,17,84,69,83,43,"E",0.6562
55,"LTR",1,18,84,69,83,43,"E",0.6238
55,"LTR",1,19,84,69,83,43,"E",0.6036
55,"LTR",1,20,84,69,83,43,"E",0.5287
55,"LTR",2,1,84,69,83,43,"E",0.6506
55,"LTR",2,2,84,69,83,43,"E",0.6333
55,"LTR",2,3,84,69,83,43,"E",0.5991
55,"LTR",2,4,84,69,83,43,"E",0.6285
55,"LTR",2,5,84,69,83,43,"E",0.5988
55,"LTR",2,6,84,69,83,43,"E",0.6038
55,"LTR",2,7,84,69,83,43,"E",0.5628
55,"LTR",2,8,84,69,83,43,"E",0.5573
55,"LTR",2,9,84,69,83,43,"E",0.4895
55,"LTR",2,10,84,69,83,43,"E",0.5298
55,"LTR",2,11,84,69,83,43,"E",0.5158
55,"LTR",2,12,84,69,83,43,"E",0.5455
55,"LTR",2,13,84,69,83,43,"E",0.5695
55,"LTR",2,14,84,69,83,43,"E",0.5586
55,"LTR",2,15,84,69,83,43,"E",0.5463
55,"LTR",2,16,84,69,83,43,"E",0.4294
55,"LTR",2,17,84,69,83,43,"E",0.499
55,"LTR",2,18,84,69,83,43,"E",0.5165
55,"LTR",2,19,84,69,83,43,"E",0.5181
55,"LTR",2,20,84,69,83,43,"E",0.4734
56,"BL",1,1,78,62,40,68,"C",1.5727
56,"BL",1,2,78,62,40,68,"C",1.2704
56,"BL",1,3,78,62,40,68,"C",1.3604
56,"BL",1,4,78,62,40,68,"C",1.3002
56,"BL",1,5,78,62,40,68,"C",1.458
56,"BL",1,6,78,62,40,68,"C",1.2446
56,"BL",1,7,78,62,40,68,"C",1.2693
56,"BL",1,8,78,62,40,68,"C",1.506
56,"BL",1,9,78,62,40,68,"C",1.3075
56,"BL",1,10,78,62,40,68,"C",1.199
56,"BL",1,11,78,62,40,68,"C",1.0011
56,"BL",1,12,78,62,40,68,"C",1.0656
56,"BL",1,13,78,62,40,68,"C",1.3017
56,"BL",1,14,78,62,40,68,"C",1.158
56,"BL",1,15,78,62,40,68,"C",1.3762
56,"BL",1,16,78,62,40,68,"C",0.9969
56,"BL",1,17,78,62,40,68,"C",1.0797
56,"BL",1,18,78,62,40,68,"C",1.1772
56,"BL",1,19,78,62,40,68,"C",1.0285
56,"BL",1,20,78,62,40,68,"C",1.0352
56,"BL",2,1,78,62,40,68,"C",1.1061
56,"BL",2,2,78,62,40,68,"C",1.1286
56,"BL",2,3,78,62,40,68,"C",1.3555
